timestamp, # Bytes,# Packets,# Unique Source IPs,# Unique Destination IPs
1376179200, 138930041.30069,1994081.5479167,100928.99097222,1127045.3611111
1376265600, 158662878.03681,2369007.7222222,110868.06736111,1466500.1493056
1376352000, 182783499.77431,2591479.9944444,114440.13333333,1664474.7826389
1376438400, 170929387.07153,2555523.6673611,137865.57291667,1600358.0076389
1376524800, 139981344.80417,2048080.7340278,116898.49027778,1126677.3965278
1376611200, 139577445.20625,1916546.99375,113870.04513889,1016146.56875
1376697600, 134951113.05764,2123337.0555556,99827.74375,1203009.8888889
1376784000, 154312900.13611,2165699.0798611,92277.559027778,1226948.9055556
1376870400, 142099315.18958,2051674.3006944,94165.655555556,1158035.6152778
1376956800, 147502146.94583,2259565.2673611,95898.470138889,1288130.9263889
1377043200, 157692059.22639,2362364.3555556,106634.99513889,1347739.9736111
1377129600, 150226664.86458,2305233.9388889,104632.27222222,1307891.7041667
1377216000, 175253391.39097,2432277.1625,100888.64583333,1357177.2708333
1377302400, 201493609.61042,2297609.1729167,101381.49930556,1112861.8944444
1377388800, 179754667.65417,2567939.3201389,93511.027083333,1313667.1069444
1377475200, 186328454.72847,2969504.5444444,112041.38055556,1245876.9145833
1377561600, 163332789.45833,2558080.7840278,108037.33680556,1260947.3736111
1377648000, 143395834.77778,2429917.1826389,105968.92291667,1391203.1131944
1377734400, 142639076.07917,2254258.5,108199.33472222,1470154.9159722
1377820800, 125991322.81319,2071629.73125,107821.02569444,1302106.7194444
1377907200, 146043065.47847,2291880.8902778,104214.68402778,1439716.2604167
1377993600, 140761427.73056,2192321.7319444,98838.116666667,1307076.1208333
1378080000, 143837170.475,2132281.6326389,115680.17916667,1316813.8701389
1378166400, 133971661.48125,2080316.9270833,111798.24236111,1250358.4784722
1378252800, 141082593.16667,2129559.7756944,105739.52430556,1282463.3479167
1378339200, 158994119.79861,2271592.0131944,102098.65,1450240.5354167
1378425600, 127954851.38056,2093737.2180556,101087.57222222,1237531.08125
1378512000, 137217557.6875,2218457.0229167,102386.05416667,1309967.3930556
1378598400, 164041940.75139,2323788.7791667,99878.66875,1401897.2465278
1378684800, 159196664.62639,2624324.0659722,103274.68472222,1705732.0173611
1378771200, 193275489.84028,2974518.3798611,115306.33472222,1934616.6069444
1378857600, 177922937.89028,2534665.9166667,138011.07083333,1547815.0388889
1378944000, 178930316.45694,2659281.9152778,110103.31944444,1647983.5868056
1379030400, 164402158.95961,2451188.428273,115297.89345404,1484092.0320334
1379116800, 206773968.39514,3009172.9791667,103613.82847222,1918497.6951389
1379203200, 202024836.6375,2912700.3944444,90685.084027778,1890049.1458333
1379289600, 188050717.95208,2717889.4638889,97263.290972222,1658679.5479167
1379376000, 171417326.74514,2592543.6381944,109777.23333333,1607963.9291667
1379462400, 172752578.96806,2699275.4284722,117975.94097222,1617651.8270833
1379548800, 147374787.57292,2343223.2069444,111866.44583333,1324336.4743056
1379635200, 165151453.17639,2637629.4618056,103783.29097222,1642971.5916667
1379721600, 146839753.42569,2339175.68125,101935.72361111,1404678.0388889
1379808000, 201066932.83819,2917021.3493056,110728.46944444,1763599.8680556
1379894400, 184605754.46736,2636374.5284722,112895.11041667,1574813.9819444
1379980800, 155783786.48611,2274437.43125,107334.33888889,1262729.6923611
1380067200, 194451102.44236,2885865.2006944,106984.59652778,1708068.7868056
1380153600, 205953316.46319,3014602.7916667,100734.675,1863616.4652778
1380240000, 209697927.75278,3050600.7979167,97036.083333334,1918386.6451389
1380326400, 203168550.35139,2959426.4638889,100312.54791667,1889558.4506944
1380412800, 144786890.44931,2205772.0826389,102202.93333333,1325437.3527778
1380499200, 139852290.31042,2336141.8659722,105769.09513889,1315180.9631944
1380585600, 172533630.52222,2536679.11875,97128.283333333,1199457.7020833
1380672000, 149076397.23403,2106579.2576389,93367.772222222,1186681.5013889
1380758400, 135165136.22847,2037755.9,95214.813888889,1212125.6111111
1380844800, 146583672.16667,2225795.9791667,94802.834722222,1326163.15625
1380931200, 166465802.55278,2149815.925,99768.603472222,1131846.0673611
1381017600, 208524902.32222,2222685.40625,99022.545833333,1145106.7631944
1381104000, 200941200.45903,2788560.1784722,101279.95277778,1663724.9694444
1381190400, 181045672.70764,2548804.3402778,110838.62569444,1544588.7986111
1381276800, 198401584.86667,2713643.4326389,142455.22986111,1633276.8180556
1381363200, 187712618.57014,2588287.225,127314.89166667,1589185.2097222
1381449600, 273072001.34861,2692790.48125,121546.39027778,1568999.2284722
1381536000, 155029207.44792,2236578.3715278,119569.63194444,1322365.15
1381622400, 204416984.08889,2998291.6666667,115857.70972222,1871521.4270833
1381708800, 204410751.44861,2932992.4027778,121351.93263889,1830806.3229167
1381795200, 187853182.25903,2753427.55,120652.00625,1689481.8798611
1381881600, 177747062.68681,2698500.4756944,130365.03472222,1656314.5611111
1381968000, 176007835.71111,2655062.3847222,129671.56736111,1561357.7354167
1382054400, 167710705.28125,2423410.3027778,127319.25138889,1479745.3701389
1382140800, 148522691.02708,2338087.9402778,121570.02916667,1380973.26875
1382227200, 173596972.90694,2876757.2805556,112225.31736111,1424429.3520833
1382313600, 151458732.84653,2372592.1888889,121841.16388889,1412788.775
1382400000, 179878107.83681,2949729.2409722,123106.02708333,1877907.4916667
1382486400, 179544242.90972,2776323.1138889,123301.40138889,1669902.0722222
1382572800, 160616368.18264,2503220.0770833,122848.77291667,1478559.4638889
1382659200, 148758584.975,2400419.2215278,134885.925,1394625.7027778
1382745600, 150184975.3625,2323637.95,128559.46666667,1326599.0854167
1382832000, 146798370.62431,2444422.85,118263.34166667,1505749.3618056
1382918400, 141688273.81875,2259033.425,122640.23541667,1332438.8798611
1383004800, 148624362.23056,2417199.3548611,128949.64027778,1422889.18125
1383091200, 167445690.36319,2393909.9881944,133830.39722222,1413847.9416667
1383177600, 157872718.70069,2262081.3111111,130662.43333333,1258519.05
1383264000, 323560159.32014,2564605.1784722,133933.30486111,1214213.2263889
1383350400, 291124632.10694,2754934.61875,135028.47222222,1466170.0826389
1383436800, 148038136.52569,2497218.9548611,127669.46944444,1501910.7875
1383523200, 160845077.21806,2650543.3472222,130649.88680556,1557422.7284722
1383609600, 179427297.51875,2535212.6263889,139989.17291667,1443659.9326389
1383696000, 182167022.02014,2677244.0763889,151562.62569444,1509353.3125
1383782400, 165143419.3375,2622740.4743056,138521.67152778,1462938.45
1383868800, 205507352.09306,3024607.1861111,143033.68125,1496775.9826389
1383955200, 179944121.19236,2616816.175,130304.32569444,1479022.2743056
1384041600, 160574189.61111,2431721.5875,109878.53888889,1479185.88125
1384128000, 177953818.74931,2627531.8333333,116822.26388889,1585931.4152778
1384214400, 226176339.47083,2760615.48125,122040.91527778,1597655.1638889
1384300800, 192508141.80833,2650598.2958333,150222.53402778,1590596.6763889
1384387200, 209367559.91181,2511380.7104167,123628.22430556,1537998.9055556
1384473600, 198208401.99792,2634171.81875,119154.29583333,1686402.725
1384560000, 157312808.80833,2548950.9909722,116278.51597222,1487203.6284722
1384646400, 148721847.00139,2312934.9798611,106537.88819444,1358049.7215278
1384732800, 253370978.09653,2536487.1298611,113356.40833333,1567187.2944444
1384819200, 162384221.01181,2528064.4305556,130022.34305556,1585536.2069444
1384905600, 149918957.81111,2440848.91875,125810.81041667,1487913.6701389
1384992000, 191967775.41111,2799817.2333333,117658.43333333,1797813.6173611
1385078400, 191131951.17222,2715234.7104167,122121.92986111,1734949.96875
1385164800, 191177375.90764,2748757.2069444,118272.06666667,1747482.4819444
1385251200, 164465844.71389,2565903.5076389,121685.37291667,1565100.1861111
1385337600, 181122376.92917,2706261.0840278,119952.28541667,1658279.0854167
1385424000, 166945728.39792,2473884.6465278,119549.05763889,1491398.7444444
1385510400, 166434021.23542,2582390.9756944,113621.93402778,1559341.3347222
1385596800, 181076050.51111,2488596.2090278,116567.32013889,1540351.7347222
1385683200, 190736619.66319,2735044.7118056,120830.16597222,1669075.0083333
1385769600, 198453524.24375,2780841.4076389,121378.01458333,1670143.5513889
1385856000, 187477243.86597,2638264.8756944,108817.52777778,1585689.6701389
1385942400, 176173362.66319,2504628.2354167,116989.20694444,1493973.83125
1386028800, 186396194.08125,2380067.2368056,120290.78402778,1396622.6611111
1386115200, 166310358.28889,2305761.3333333,112937.94305556,1454320.2993056
1386201600, 172987031.54236,2374962.9819444,122927.00347222,1381324.3777778
1386288000, 183163168.82639,2417390.2826389,124025.75833333,1405848.9972222
1386374400, 200656831.57917,2829753.5208333,129004.52569444,1524496.7513889
1386460800, 182849313.43889,2501841.5708333,107819.20763889,1429283.4368056
1386547200, 188122751.33611,2453923.21875,118934.48958333,1381379.7263889
1386633600, 179352083.31736,2438247.0506944,122004.25486111,1374175.3118056
1386720000, 194452516.73889,2709084.5993056,152034.94236111,1622892.1298611
1386806400, 163889435.01736,2321311.5451389,118296.90902778,1313663.6298611
1386892800, 172882648.39722,2516121.8888889,115208.93680556,1473923.3201389
1386979200, 295990461.54444,2924274.3125,107990.50138889,1717839.4472222
1387065600, 196815066.43403,2867267.8430556,106407.925,1750816.5131944
1387152000, 205472286.88681,3272000.1444444,115469.30972222,2077199.4083333
1387238400, 224865659.25486,3407623.7076389,116074.49722222,2193407.0145833
1387324800, 184187291.15486,2702151.7270833,113773.14444444,1693064.9569444
1387411200, 246587963.96389,2882157.7305556,116174.38958333,1802290.0270833
1387497600, 165232770.95278,2551251.8368055,122467.45486111,1586162.0673611
1387584000, 188617247.99236,2868253.4520833,109840.62916667,1850994.9479167
1387670400, 202969656.52778,2513394.2784722,99837.1125,1589992.4486111
1387756800, 151321131.69792,2270112.7763889,105039.94305556,1423992.2076389
1387843200, 164521949.64167,2277172.5201389,113332.23333333,1403603.1263889
1387929600, 166533692.18958,2455188.7055556,117277.98680556,1576261.5701389
1388016000, 155862564.59931,2328175.9194444,118243.74930556,1472451.7361111
1388102400, 153875926.65347,2369195.2701389,112251.19375,1458733.6638889
1388188800, 168413489.80903,2587395.5104167,110171.10486111,1632556.2729167
1388275200, 195021468.92847,2861534.0263889,102662.76319444,1735079.1770833
1388361600, 181115275.24097,2892626.6319444,118765.63611111,1751050.1166667
1388448000, 163533893.84722,2465890.7291667,119856.58541667,1468135.3458333
1388534400, 163318450.85417,2280784.4541667,109302.54722222,1368660.6486111
1388620800, 165585593.78056,2262975.0631944,116502.04236111,1387660.8319444
1388707200, 167047274.7875,2602589.1131944,121678.52777778,1517292.0895833
1388793600, 152331357.96458,2422522.5743056,113631.15763889,1451786.1
1388880000, 163721046.73403,2270148.8319444,102953.39652778,1369167.2291667
1388966400, 175734981.39028,2600472.8763889,107808.59513889,1642194.7736111
1389052800, 165646286.38611,2117239.6958333,108898.77291667,1191708.9388889
1389139200, 145585528.40625,1964582.1305556,109762.92708333,1067749.9208333
1389225600, 144500182.10694,2154798.4381944,107598.9625,1321657.1958333
1389312000, 144521832.37222,2136742.0888889,124731.40416667,1258875.275
1389398400, 148542526.96944,2262298.7590278,126629.57708333,1300974.9923611
1389484800, 154255262.10069,2302511.6381944,113283.52013889,1383641.9854167
1389571200, 155736913.25764,2136220.9763889,121637.06875,1252985.40625
1389657600, 161231566.75069,2278720.5305556,124262.39166667,1378305.2097222
1389744000, 169097189.69792,2516091.025,137258.21388889,1392509.0270833
1389830400, 148471084.51736,2227972.9076389,118173.96180556,1302408.9277778
1389916800, 146877370.51389,2258405.7604167,119606.3625,1344270.3215278
1390003200, 173823047.64722,2257022.6083333,109947.27708333,1286827.7756944
1390089600, 155875573.60069,2357988.4055556,96969.080555555,1381291.1305556
1390176000, 165253147.56319,2401260.7756944,110233.38958333,1408323.3604167
1390262400, 177309130.4625,2604081.0944444,112078.53888889,1487239.4826389
1390348800, 155753582.58611,2424677.7208333,114279.73472222,1482948.9
1390435200, 135143481.41875,2213826.35625,114986.01666667,1372959.1930556
1390521600, 148684018.71111,2360505.2472222,114879.77916667,1446923.9659722
1390608000, 150353098.68611,2513024.8784722,116797.20833333,1503235.3034722
1390694400, 156625151.76806,2284647.1375,107005.72847222,1434991.0868056
1390780800, 159606390.63889,2447764.6173611,133094.20625,1487846.20625
1390867200, 153528951.27153,2472369.8638889,135520.26388889,1421732.2256944
1390953600, 168566914.60764,2829864.3319444,108046.63125,1567423.9986111
1391040000, 154275663.05833,2568596.8090278,109645.54097222,1528427.4951389
1391126400, 171194178.44375,2770487.2569444,125922.21388889,1580547.4784722
1391212800, 296589132.01111,3048198.0847222,103248.26736111,1692118.2861111
1391299200, 170505545.10764,2679520.6791667,94395.181944444,1554023.6631944
1391385600, 241206585.26319,2865165.5840278,111207.33402778,1775783.1145833
1391472000, 149051859.92639,2315599.45625,153621.00069444,1430234.0958333
1391558400, 152163390.89514,2472644.2493056,242717.19375,1602578.4993056
1391644800, 175811767.50903,2647577.8909722,124384.94930556,1613813.1701389
1391731200, 224553872.31458,3222071.0826389,254994.40694444,1859603.7180556
1391817600, 213698100.12292,2996762.9479167,262039.40208333,1730862.3013889
1391904000, 220746834.85556,3066334.8069444,260151.99722222,1813544.9465278
1391990400, 498077591.85972,3143663.8923611,255677.52638889,1795187.2034722
1392076800, 275198701.76528,3842184.1479167,537703.28263889,2467499.9868056
1392163200, 227999908.27917,3387677.1777778,288808.77708333,1987697.89375
1392249600, 242475471.54514,3401851.4791667,274247.45347222,2139237.7180556
1392336000, 290192521.17778,3860052.2270833,491599.02569444,2523137.8166667
1392422400, 366540154.02986,3760483.43125,430588.26805556,2225286.8673611
1392508800, 248094170.75486,3402455.8020833,403833.62083333,2249164.9506944
1392595200, 249078974.20417,3657327.1722222,501552.82986111,2438636.7847222
1392681600, 258624581.35347,3730796.5333333,462583.3375,2389487.9645833
1392768000, 290453577.98403,4375590.0201389,585029.93958333,2844345.7361111
1392854400, 262740081.54931,3932208.8333333,550282.55486111,2557960.0222222
1392940800, 225437405.42569,3347468.0451389,316988.74166667,2050469.5708333
1393027200, 291307336.69792,3890391.8701389,469843.43333333,2432208.1645833
1393113600, 285049309.71389,4033323.4409722,513178.92430556,2539138.5173611
1393200000, 278625009.42708,4095207.0756944,368140.83263889,2576543.0118056
1393286400, 253899548.22222,3944623.5631944,418272.38055555,2507151.5958333
1393372800, 247328615.74236,3800226.1048611,421396.03194444,2474038.0479167
1393459200, 252669803.14236,3842684.1284722,416469.86319444,2400786.9777778
1393545600, 283864679.03403,4161211.6763889,513108.85,2679575.2965278
1393632000, 276004619.62708,4186832.6409722,458847.13263889,2663174.49375
1393718400, 292268769.60139,4684939.2527778,360646.92777778,2910646.6520833
1393804800, 296885900.24931,4508110.1541667,327842.89444444,2755519.2743056
1393891200, 286127655.84931,4388590.7611111,418671.34097222,2784063.1486111
1393977600, 303492457.95278,4663370.9555556,479944.71319444,2900245.6590278
1394064000, 296693100.10833,4769044.0555556,425222.17083333,2941650.3611111
1394150400, 330314771.98056,4909471.4777778,555708.17638889,3087209.0409722
1394236800, 319004313.30069,4856582.0041667,587812.86736111,3044584.8354167
1394323200, 301720698.23889,4639411.3722222,515469.41875,2919779.1631944
1394409600, 284144868.58542,4556835.1847222,347912.37013889,2824196.7229167
1394496000, 275477536.41667,4199878.1048611,382601.82916667,2638007.9486111
1394582400, 264794671.49931,4180402.6875,382867.67986111,2637001.4173611
1394668800, 266472636.48264,4095892.1715278,393602.71805556,2623814.2402778
1394755200, 281761564.28264,4412900.7201389,299584.54722222,2825122.7527778
1394841600, 296703684.55694,4450479.8569444,526739.86458333,2889038.50625
1394928000, 314227137.99931,4687150.9388889,480963.22013889,3085939.5909722
1395014400, 310015627.43819,4676012.1694445,499636.87361111,2984703.5368056
1395100800, 373810676.75694,5036263.3451389,648725.775,3286700.66875
1395187200, 371994454.90833,5147370.9701389,655977.66041667,3443560.7020833
1395273600, 346126139.79931,5021735.7118055,635215.50277778,3352495.1652778
1395360000, 288358999.30783,4350548.0182149,435094.19125683,2816472.8224044
1395446400, 327209955.49653,4964251.0680556,558506.96527778,3183500.1166667
1395532800, 312136083.10208,4771918.0736111,492579.84166667,3188583.2104167
1395619200, 259201636.5375,4003133.7888889,344979.93541667,2603708.7326389
1395705600, 375556128.46389,4637400.9861111,350390.77361111,2819373.8347222
1395792000, 379933029.62153,4497636.96875,399084.43402778,2803142.6784722
1395878400, 296546398.97431,4354428.4270833,470588.7625,2897321.9277778
1395964800, 363548840.74514,5235589.1055556,581350.25555556,3559418.2604167
1396051200, 337225722.77986,4955983.5631944,562157.34791667,3394922.8534722
1396137600, 242467842.08819,3818039.4826389,346576.67986111,2519122.8583333
1396224000, 308356962.44861,4555644.6972222,524428.98333333,3046208.4354167
1396310400, 356062895.59097,4855528.7444445,583924.8625,3355048.4402778
1396396800, 441329201.95417,5468731.3791667,641863.64722222,3751159.2527778
1396483200, 330114632.05694,4712691.8847222,504108.69027778,3189466.08125
1396569600, 329711660.10686,4690742.4879032,489813.65020161,3194504.4163306
1396656000, ,,,
1396742400, ,,,
1396828800, 284741945.21,4071275.0907692,372558.29384615,2681140.9907692
1396915200, 248620078.8375,3696474.0618056,263494.99027778,2429193.4784722
1397001600, 266714199.27569,4108220.6722222,367771.57361111,2590007.9423611
1397088000, 264408223.20139,4312947.3722222,239183.40069444,2768812.2041667
1397174400, 238980264,3839144.1604167,185433.41944444,2319187.4111111
1397260800, 221997828.44861,3430015.6840278,169225.88055556,2088979.5368056
1397347200, 271422492.69722,4086652.3479167,382721.05694445,2751283.825
1397433600, 272330835.09653,4003593.2715278,357739.31041667,2621017.5777778
1397520000, 276713022.21875,4078796.1166667,396227.96458333,2646768.3416667
1397606400, 301278230.56319,4360722.3958333,522067.23472222,3072508.4680556
1397692800, 275950972.93056,4084773.375,482986.84375,2897576.2104167
1397779200, 216979128.625,3282740.0659722,268754.84652778,2211703.2777778
1397865600, 244640031.37083,3500843.1743055,283173.15486111,2391060.40625
1397952000, 197666796.12014,2985383.5034722,164353.05902778,1959165.5895833
1398038400, 217707646.02431,3209865.2743056,286143.60555555,2122354.16875
1398124800, 227514863.91458,3839126.0881944,134739.02430556,2504542.6930556
1398211200, 304320102.52917,3497406.5743056,127685.68263889,2120264.8472222
1398297600, 232247572.81319,2992984.5611111,130468.46736111,1851204.3763889
1398384000, 200647381.14097,3269388.7472222,122305.23263889,2078529.1145833
1398470400, 190697777.17917,3329136.5444444,116086.08055556,2138616.9166667
1398556800, 203195286.42361,3472308.0659722,127770.96319444,2258999.6534722
1398643200, 216026964.47153,3666315.4986111,166515.02361111,2393430.2097222
1398729600, 191646693.55486,3098016.175,153345.64722222,1967555.2034722
1398816000, 208505952.94236,3251639.7666667,170974.67291667,2047244.08125
1398902400, 183390844.1875,2795283.0875,211587.1,1729121.5173611
1398988800, 184853035.95,2954894.3493056,194516.35069444,1835845.2347222
1399075200, 172151246.09653,2782425.5861111,158272.37777778,1736825.0430556
1399161600, 201801223.56528,3028340.575,168903.54583333,1974241.1868056
1399248000, 212538178.78125,3118077.4506944,225444.08888889,1924795.3791667
1399334400, 195062259.25347,2943004.1208333,184477.07569444,1821689.2659722
1399420800, 193762581.20903,3120424.5236111,297648.63125,2046428.2951389
1399507200, 185793684.06806,3058019.75625,299049.17222222,1994160.7597222
1399593600, 200948599.60208,3279791.3118056,327766.81180556,2177355.6493056
1399680000, 221065079.38611,3504521.4368055,233476.04930556,2317903.2979167
1399766400, 204319553.09861,3368678.2284722,231863.94375,2278808.04375
1399852800, 219032225.78056,3426822.1944444,290065.84583333,2333220.7888889
1399939200, 203281593.02222,3036173.5798611,327475.28055556,2010267.1381944
1400025600, 208125726.9375,3256068.2652778,375509.36875,2112631.5527778
1400112000, 184707015.95208,2843125.1368056,384041.54722222,1921675.8048611
1400198400, 221641418.27153,3452204.9868056,361381.98125,2345292.6277778
1400284800, 213340488.17917,3111126.3569444,285996.08819444,2011878.1083333
1400371200, 192760675.05278,3139125.4659722,287154.25902778,2135590.4875
1400457600, 253875193.77292,2977323.6951389,247820.92361111,1896319.7138889
1400544000, 291511150.28542,3026521.1361111,260902.01319444,1883308.0215278
1400630400, 200807534.4,2960526.1416667,274212.04722222,2039246.3416667
1400716800, 189501197.65361,2766456.3113402,116166.92989691,1865807.6103093
1400803200, 219191538.52014,3251119.3152778,323572.32986111,2109831.0479167
1400889600, 215120760.63958,3062628.6118056,323984.47361111,1999540.1916667
1400976000, 334468167.96736,3370982.9722222,190123.72777778,2128626.9840278
1401062400, 194896892.99653,2960239.8409722,201865.67638889,1981144.4083333
1401148800, 195415198.81736,2831108.5854167,243126.78333333,1921766.3909722
1401235200, 203125123.88604,2862896.4815409,293657.105939,1967341.4606742
1401321600, 218097745.65556,2990250.6590278,353501.20208333,1948120.2430556
1401408000, 223898366.77847,3174015.6680556,354426.09236111,2076864.4388889
1401494400, 223139541.98056,3406798.7965278,453390.31666667,2229411.775
1401580800, 219962151.97986,3441916.0347222,473305.61944444,2215945.1520833
1401667200, 235770658.00486,3645542.9270833,516429.10833333,2543832.3069444
1401753600, 218693935.10417,3360771.1305556,557883.78888889,2308855.6763889
1401840000, 224014474.14306,3336802.7,577898.57638889,2336507.3020833
1401926400, 214664367.41667,3141889.9826389,411539.73541667,2207594.1291667
1402012800, 213028387.25972,3210922.7319444,406044.80902778,2206543.6270833
1402099200, 239452807.70556,3301778.4909722,320074.78055556,2277689.0534722
1402185600, 206037266.07917,2956530.9340278,337768.11388889,2035429.3666667
1402272000, 215782941.31458,3163880.8618056,381865.96111111,2202905.3659722
1402358400, 219042983.68681,3311335.5173611,533498.09166667,2329665.5548611
1402444800, 234585741.79931,3257266.7590278,414967.68194445,2223846.9152778
1402531200, 194230231.75486,2986013.0138889,357721.80277778,1952966.8805556
1402617600, 230279842.35347,3480473.8375,605690.14375,2438822.6145833
1402704000, 226172309.94236,3347483.40625,472125.45138889,2332007.3201389
1402790400, 236225680.92708,3402557.5652778,635079.70763889,2455067.5673611
1402876800, 232439123.17569,3390077.2326389,514961.51597222,2412892.6958333
1402963200, 288054078.9125,4069806.8534722,984986.87430556,2991199.8159722
1403049600, 243593005.00417,3353625.2201389,511193.36527778,2413393.3958333
1403136000, 232052984.01181,3220086.9347222,453313.05486111,2314961.8930556
1403222400, 216316030.95486,3159735.7326389,523131.14305556,2223813.3868056
1403308800, 231809518.82292,3641329.9923611,629045.78472222,2343411.8270833
1403395200, 223335732.25069,3473435.4986111,511756.88958333,2350906.3854167
1403481600, 215098480.41944,3111024.2333333,391730.70972222,2106887.3479167
1403568000, 238694411.49236,3449209.6131944,523573.18263889,2481612.8666667
1403654400, 205738822.45208,3177390.5618056,369360.75555556,2170171.2152778
1403740800, 201086502.99444,3141322.6284722,268855.7375,2167529.1145833
1403827200, 202245418.20278,3147587.8729167,445758.49097222,2178415.6430556
1403913600, 163455069.76111,2736701.3631944,270180.27152778,1914659.9222222
1404000000, 227515019.96806,3472986.1902778,299589.11805556,2477570.1770833
1404086400, 259550025.2875,4088153.6826389,270758.27361111,3030097.875
1404172800, 227646275.09861,3719621.9673611,298992.24583333,2553197.6416667
1404259200, 216968601.34722,3232669.5097222,370319.08472222,2333023.3805556
1404345600, 182091959.26528,2820591.8291667,210119.48680556,1987864.4006944
1404432000, 240286566.98403,3591342.1923611,201869.77708333,2501123.1680556
1404518400, 211461261.68403,3290969.9486111,138255.06041667,2317088.9048611
1404604800, 161057102.37569,2722956.5416667,126259.89791667,1917831.4159722
1404691200, 215155490.45278,3259222.6034722,339108.15,2348515.5944444
1404777600, 230383427.33403,3396662.9465278,345108.17569444,2443447.6263889
1404864000, 230403581.89306,3553650.60625,487979.65208333,2558445.0902778
1404950400, 235589570.84236,3394771.8506944,515874.08611111,2440225.6861111
1405036800, 208642076.48125,3200010.1993056,385572.54722222,2246368.5638889
1405123200, 211158302.14028,3344893.3743056,399258.97430556,2093730.0118056
1405209600, 211257850.72639,3129577.4034722,439310.15833333,2247323.5472222
1405296000, 255220949.59514,3757151.7333333,491934.73402778,2404398.9284722
1405382400, 245489008.24306,3493941.8354167,466524.45833333,2335698.1034722
1405468800, 259104435.81806,3268695.5618056,377209.275,2249475.8590278
1405555200, 242262148.29236,3259177.3166667,568839.40277778,2286846.8236111
1405641600, 210923389.30278,3110064.0590278,461926.08541667,2148334.0152778
1405728000, 188687652.20625,2939549.1520833,288946.65208333,2039149.6701389
1405814400, 221894949.23403,3259719.2354167,534246.91875,2281715.9534722
1405900800, 193971225.20903,3005333.7826389,449254.37986111,2090584.1201389
1405987200, 211938986.24444,3321433.7423611,478991.00208333,2240189.1930556
1406073600, 225408405.92431,3548265.3444444,463382.02291667,2287498.5451389
1406160000, 224941531.04792,3623407.6305556,349049.74305555,2356307.6388889
1406246400, 193912909.83889,3106764.0034722,246736.53611111,1965939.6673611
1406332800, 225299003.00833,3521340.3645833,460222.31319444,2349038.775
1406419200, 212087574.4375,3371434.9118056,413122.59652778,2248813.6138889
1406505600, 239210442.32292,3674882.0847222,411815.68611111,2373956.7298611
1406592000, 227354108.45208,3602250.55,356675.07708333,2252652.4611111
1406678400, 217262167.57847,3516589.7375,269896.64444444,2123488.2527778
1406764800, 218355387.61875,3726656.0708333,142491.27708333,2208083.5048611
1406851200, 223205472.79722,3499386.85,130834.14583333,1959212.84375
1406937600, 293602644.66806,4149667.9111111,355959.70138889,2555560.8444444
1407024000, 238268711.91944,3710085.2666667,162243.96111111,2107050.2368056
1407110400, 293233459.62917,4358820.8597222,481949.44513889,2594064.3923611
1407196800, 263796921.47222,4078403.2326389,485612.25486111,2398531.2173611
1407283200, 280457841.72083,4062548.5395833,630678.64722222,2622542.3520833
1407369600, 296033968.24278,4297389.3089983,769811.96434635,2767315.1943973
1407456000, 244734247.69979,3486581.5983087,345771.61733615,2163038.9196617
1407542400, 302327838.93958,4428169.9826389,722122.1625,2870589.35
1407628800, 310439615.74893,4335766.9091559,774700.97567954,2933266.3726752
1407715200, 321580933.80139,4809461.5361111,494466.60555555,2816941.8909722
1407801600, 356169226.13125,5254329.69375,357549.20486111,2780056.9583333
1407888000, 414636261.59097,6128046.8993056,726605.77777778,3416208.3458333
1407974400, 379206872.71328,5587851.6457188,842038.2922231,3335171.0015711
1408060800, 377833549.80985,5588676.079803,723733.39802956,3218957.7536946
1408147200, 351238459.42847,5192050.4090278,674761.25069444,3091595.7618056
1408233600, 346483537.29097,5277617.8305556,670467.47986111,3160671.4527778
1408320000, 403689935.22569,4998356.675,547292.37013889,2931281.3
1408406400, 330826448.21806,4860433.56875,585927.40555556,2878894.1006944
1408492800, 342086453.70903,5214314.2270833,600646.08055556,3049505.1388889
1408579200, 312777486.42778,4907927.0090278,597303.67430556,2910630.8583333
1408665600, 332216303.02083,4961878.2743056,661058.92291667,3049009.25625
1408752000, 330364552.21319,4975224.3493056,705614.62777778,3073632.3180556
1408838400, 340654376.60278,4958119.8847222,684742.54375,3139754.5465278
1408924800, 318400526.61042,4679551.3451389,544367.41458333,2854291.8368056
1409011200, 336673777.92708,4951812.5944444,615023.88194445,3062988.1597222
1409097600, 317421302.94444,4897447.7041667,556260.33888889,3004226.4013889
1409184000, 354508589.51875,5320857.3673611,695562.58263889,3302711.10625
1409270400, 333009867.35972,4756737.9298611,589270.56875,2989195.8576389
1409356800, 372961512.63333,5606263.2715278,639868.48125,3534722.3236111
1409443200, 378625003.27639,5168931.8729167,804768.27013889,3386481.4423611
1409529600, 398142869.59653,5545403.4590278,922565.68055556,3620521.0916667
1409616000, 370233083.85555,5216118.0916667,693364.44236111,3231280.3243056
1409702400, 347762410.60694,5091531.7083333,645635.27777778,3067995.16875
1409788800, 363813679.47778,5146287.5402778,671134.47361111,3201781.6347222
1409875200, 328793733.67639,5011038.6416667,616017.26597222,3235466.8444444
1409961600, 360757115.96806,5087274.6333333,691149.14375,3228887.5805556
1410048000, 507449067.23264,5202944.3451389,572055.70694444,3302079.0465278
1410134400, 458112290.91389,5909619.6173611,679427.80069444,3573524.9986111
